MATERIAL_NAME,MONTH,FORECASTED_QUANTITY_MT,TREND_SLOPE
MAT-0202,2025-12-01,22.37298488722415,0.15066816833496424
MAT-0198,2025-01-01,291.55586061007324,-1.4891541505104893
MAT-0198,2025-02-01,239.08582982226315,-1.4891541505104893
MAT-0198,2025-03-01,248.53933139353987,-1.4891541505104893
MAT-0198,2025-04-01,246.83609831712832,-1.4891541505104893
MAT-0198,2025-05-01,247.14296904547268,-1.4891541505104893
MAT-0198,2025-06-01,247.08768028598416,-1.4891541505104893
MAT-0198,2025-07-01,247.09764163662282,-1.4891541505104893
MAT-0198,2025-08-01,247.09584690461102,-1.4891541505104893
MAT-0198,2025-09-01,247.09617026066093,-1.4891541505104893
MAT-0198,2025-10-01,247.09611200174857,-1.4891541505104893
MAT-0198,2025-11-01,247.0961224982303,-1.4891541505104893
MAT-0198,2025-12-01,247.09612060708398,-1.4891541505104893
MAT-0313,2025-01-01,23.713997796290588,0.5337117646618266
MAT-0313,2025-02-01,30.51818039030428,0.5337117646618266
MAT-0313,2025-03-01,32.77833005606253,0.5337117646618266
MAT-0313,2025-04-01,33.52908541000047,0.5337117646618266
MAT-0313,2025-05-01,33.77846429406539,0.5337117646618266
MAT-0313,2025-06-01,33.86130063681174,0.5337117646618266
MAT-0313,2025-07-01,33.8888164375393,0.5337117646618266
MAT-0313,2025-08-01,33.897956378591466,0.5337117646618266
MAT-0313,2025-09-01,33.900992398631885,0.5337117646618266
MAT-0313,2025-10-01,33.90200087534232,0.5337117646618266
MAT-0313,2025-11-01,33.90233586169351,0.5337117646618266
MAT-0313,2025-12-01,33.90244713432313,0.5337117646618266
MAT-0009,2024-04-01,244.70887888024538,-0.44488229853474176
MAT-0009,2024-05-01,224.5737897606573,-0.44488229853474176
MAT-0009,2024-06-01,231.62351532908633,-0.44488229853474176
MAT-0009,2024-07-01,229.15525555159104,-0.44488229853474176
MAT-0009,2024-08-01,230.01944611760177,-0.44488229853474176
MAT-0009,2024-09-01,229.71687450776102,-0.44488229853474176
MAT-0009,2024-10-01,229.8228113030494,-0.44488229853474176
MAT-0009,2024-11-01,229.78572056409382,-0.44488229853474176
MAT-0009,2024-12-01,229.79870682550117,-0.44488229853474176
MAT-0009,2025-01-01,229.79416005749147,-0.44488229853474176
MAT-0009,2025-02-01,229.79575197826725,-0.44488229853474176
MAT-0009,2025-03-01,229.79519461273838,-0.44488229853474176
MAT-0315,2025-01-01,129.79852539599256,-0.44309961608756976
MAT-0315,2025-02-01,121.66068789499151,-0.44309961608756976
MAT-0315,2025-03-01,120.22823522589671,-0.44309961608756976
MAT-0315,2025-04-01,119.97608953621632,-0.44309961608756976
MAT-0315,2025-05-01,119.93170590651876,-0.44309961608756976
MAT-0315,2025-06-01,119.92389333360653,-0.44309961608756976
MAT-0315,2025-07-01,119.92251813522991,-0.44309961608756976
MAT-0315,2025-08-01,119.92227606765546,-0.44309961608756976
MAT-0315,2025-09-01,119.9222334580134,-0.44309961608756976
MAT-0315,2025-10-01,119.92222595770444,-0.44309961608756976
MAT-0315,2025-11-01,119.92222463747194,-0.44309961608756976
MAT-0315,2025-12-01,119.92222440507966,-0.44309961608756976
MAT-0065,2025-01-01,96.91196967317076,-0.007437502025536943
MAT-0065,2025-02-01,96.53425282539908,-0.007437502025536943
MAT-0065,2025-03-01,96.69881454134561,-0.007437502025536943
MAT-0065,2025-04-01,96.62711914699128,-0.007437502025536943
MAT-0065,2025-05-01,96.65835502431582,-0.007437502025536943
MAT-0065,2025-06-01,96.64474633939233,-0.007437502025536943
MAT-0065,2025-07-01,96.65067530061287,-0.007437502025536943
MAT-0065,2025-08-01,96.64809220155867,-0.007437502025536943
MAT-0065,2025-09-01,96.64921759274873,-0.007437502025536943
MAT-0065,2025-10-01,96.64872728815564,-0.007437502025536943
MAT-0065,2025-11-01,96.64894090151616,-0.007437502025536943
MAT-0065,2025-12-01,96.64884783555587,-0.007437502025536943
MAT-0148,2025-01-01,44.61414241708719,-0.005330746594783389
MAT-0148,2025-02-01,44.46406649536605,-0.005330746594783389
MAT-0148,2025-03-01,44.47076145042088,-0.005330746594783389
MAT-0148,2025-04-01,44.47046278543404,-0.005330746594783389
MAT-0148,2025-05-01,44.4704761090148,-0.005330746594783389
MAT-0148,2025-06-01,44.47047551464381,-0.005330746594783389
MAT-0148,2025-07-01,44.47047554115897,-0.005330746594783389
MAT-0148,2025-08-01,44.470475539976114,-0.005330746594783389
MAT-0148,2025-09-01,44.47047554002888,-0.005330746594783389
MAT-0148,2025-10-01,44.47047554002653,-0.005330746594783389
MAT-0148,2025-11-01,44.470475540026634,-0.005330746594783389
MAT-0148,2025-12-01,44.47047554002663,-0.005330746594783389
MAT-0113,2025-01-01,31.044519272883242,0.03838445547344215
MAT-0113,2025-02-01,32.238542853747106,0.03838445547344215
MAT-0113,2025-03-01,32.115484316493486,0.03838445547344215
MAT-0113,2025-04-01,32.12816698359797,0.03838445547344215
MAT-0113,2025-05-01,32.126859881722126,0.03838445547344215
MAT-0113,2025-06-01,32.126994594342094,0.03838445547344215
MAT-0113,2025-07-01,32.126980710581144,0.03838445547344215
MAT-0113,2025-08-01,32.12698214147023,0.03838445547344215
MAT-0113,2025-09-01,32.12698199399984,0.03838445547344215
MAT-0113,2025-10-01,32.12698200919844,0.03838445547344215
MAT-0113,2025-11-01,32.126982007632044,0.03838445547344215
MAT-0113,2025-12-01,32.12698200779348,0.03838445547344215
MAT-0265,2025-01-01,441.91692921590123,0.19807651523974348
MAT-0265,2025-02-01,446.7344765743976,0.19807651523974348
MAT-0265,2025-03-01,446.908459309141,0.19807651523974348
MAT-0265,2025-04-01,446.91474258769256,0.19807651523974348
MAT-0265,2025-05-01,446.91496950440023,0.19807651523974348
MAT-0265,2025-06-01,446.91497769935637,0.19807651523974348
MAT-0265,2025-07-01,446.91497799531214,0.19807651523974348
MAT-0265,2025-08-01,446.9149780060004,0.19807651523974348
MAT-0265,2025-09-01,446.91497800638643,0.19807651523974348
MAT-0265,2025-10-01,446.91497800640036,0.19807651523974348
MAT-0265,2025-11-01,446.9149780064009,0.19807651523974348
MAT-0265,2025-12-01,446.9149780064009,0.19807651523974348
MAT-0233,2025-01-01,277.1213869292749,-0.27815554233240913
MAT-0233,2025-02-01,274.42318077937506,-0.27815554233240913
MAT-0233,2025-03-01,273.2543304519121,-0.27815554233240913
MAT-0233,2025-04-01,272.74798993821156,-0.27815554233240913
MAT-0233,2025-05-01,272.5286455877924,-0.27815554233240913
MAT-0233,2025-06-01,272.4336266375821,-0.27815554233240913
MAT-0233,2025-07-01,272.3924648712461,-0.27815554233240913
MAT-0233,2025-08-01,272.37463378592946,-0.27815554233240913
MAT-0233,2025-09-01,272.3669094428832,-0.27815554233240913
MAT-0233,2025-10-01,272.3635632934797,-0.27815554233240913
MAT-0233,2025-11-01,272.3621137571549,-0.27815554233240913
MAT-0233,2025-12-01,272.36148582477546,-0.27815554233240913
MAT-0236,2025-01-01,33.46318990015568,-0.007861598126184983
MAT-0236,2025-02-01,33.24957247116488,-0.007861598126184983
MAT-0236,2025-03-01,33.25480963533685,-0.007861598126184983
MAT-0236,2025-04-01,33.25468123809561,-0.007861598126184983
MAT-0236,2025-05-01,33.25468438595407,-0.007861598126184983
MAT-0236,2025-06-01,33.25468430877942,-0.007861598126184983
MAT-0236,2025-07-01,33.25468431067147,-0.007861598126184983
MAT-0236,2025-08-01,33.25468431062509,-0.007861598126184983
MAT-0236,2025-09-01,33.254684310626224,-0.007861598126184983
MAT-0236,2025-10-01,33.254684310626196,-0.007861598126184983
MAT-0236,2025-11-01,33.254684310626196,-0.007861598126184983
MAT-0236,2025-12-01,33.254684310626196,-0.007861598126184983
MAT-0053,2025-01-01,99.10383109380959,-0.8710636125658988
MAT-0053,2025-02-01,93.14825454252419,-0.8710636125658988
MAT-0053,2025-03-01,89.89308363212561,-0.8710636125658988
MAT-0053,2025-04-01,88.11388768616499,-0.8710636125658988
MAT-0053,2025-05-01,87.14142316701779,-0.8710636125658988
MAT-0053,2025-06-01,86.60989810191901,-0.8710636125658988
MAT-0053,2025-07-01,86.31937964158895,-0.8710636125658988
MAT-0053,2025-08-01,86.16058943330994,-0.8710636125658988
MAT-0053,2025-09-01,86.07379863104337,-0.8710636125658988
MAT-0053,2025-10-01,86.02636092414878,-0.8710636125658988
MAT-0053,2025-11-01,86.00043264630538,-0.8710636125658988
MAT-0053,2025-12-01,85.98626089062972,-0.8710636125658988
MAT-0147,2025-01-01,30.57144708477448,-0.10915995802933705
MAT-0147,2025-02-01,24.97276260889904,-0.10915995802933705
MAT-0147,2025-03-01,27.454288886136993,-0.10915995802933705
MAT-0147,2025-04-01,26.35439252813415,-0.10915995802933705
MAT-0147,2025-05-01,26.841903786606274,-0.10915995802933705
MAT-0147,2025-06-01,26.62582231183112,-0.10915995802933705
MAT-0147,2025-07-01,26.7215969281699,-0.10915995802933705
MAT-0147,2025-08-01,26.67914637962387,-0.10915995802933705
MAT-0147,2025-09-01,26.697961898189714,-0.10915995802933705
MAT-0147,2025-10-01,26.689622224121244,-0.10915995802933705
MAT-0147,2025-11-01,26.69331864967151,-0.10915995802933705
MAT-0147,2025-12-01,26.691680268874315,-0.10915995802933705
MAT-0356,2025-01-01,196.95229434051882,-0.7113992902921439
MAT-0356,2025-02-01,187.67996927553003,-0.7113992902921439
MAT-0356,2025-03-01,184.6809147599,-0.7113992902921439
MAT-0356,2025-04-01,183.71089613731283,-0.7113992902921439
MAT-0356,2025-05-01,183.39715188116074,-0.7113992902921439
MAT-0356,2025-06-01,183.29567397550375,-0.7113992902921439
MAT-0356,2025-07-01,183.2628518118,-0.7113992902921439
MAT-0356,2025-08-01,183.25223576268843,-0.7113992902921439
MAT-0356,2025-09-01,183.2488020920823,-0.7113992902921439
MAT-0356,2025-10-01,183.24769150058938,-0.7113992902921439
MAT-0356,2025-11-01,183.24733228923643,-0.7113992902921439
MAT-0356,2025-12-01,183.2472161053858,-0.7113992902921439
MAT-0353,2025-01-01,18.032124121190005,-0.11137882641848484
MAT-0353,2025-02-01,13.534697406384963,-0.11137882641848484
MAT-0353,2025-03-01,14.749368093910238,-0.11137882641848484
MAT-0353,2025-04-01,14.421308300456309,-0.11137882641848484
MAT-0353,2025-05-01,14.509911103822134,-0.11137882641848484
MAT-0353,2025-06-01,14.485981146780977,-0.11137882641848484
MAT-0353,2025-07-01,14.492444179802938,-0.11137882641848484
MAT-0353,2025-08-01,14.490698635681353,-0.11137882641848484
MAT-0353,2025-09-01,14.491170074442387,-0.11137882641848484
MAT-0353,2025-10-01,14.491042747666365,-0.11137882641848484
MAT-0353,2025-11-01,14.49107713624285,-0.11137882641848484
MAT-0353,2025-12-01,14.49106784853268,-0.11137882641848484
MAT-0193,2025-01-01,49.645460697360924,8.657383279061114e-05
MAT-0193,2025-02-01,49.64681485155338,8.657383279061114e-05
MAT-0193,2025-03-01,49.64715065730414,8.657383279061114e-05
MAT-0193,2025-04-01,49.64723393105751,8.657383279061114e-05
MAT-0193,2025-05-01,49.64725458144239,8.657383279061114e-05
MAT-0193,2025-06-01,49.647259702364394,8.657383279061114e-05
MAT-0193,2025-07-01,49.64726097226044,8.657383279061114e-05
MAT-0193,2025-08-01,49.647261287171695,8.657383279061114e-05
MAT-0193,2025-09-01,49.647261365263994,8.657383279061114e-05
MAT-0193,2025-10-01,49.64726138462947,8.657383279061114e-05
MAT-0193,2025-11-01,49.64726138943176,8.657383279061114e-05
MAT-0193,2025-12-01,49.647261390622646,8.657383279061114e-05
MAT-0104,2025-01-01,47.39802083413123,0.4195535627219498
MAT-0104,2025-02-01,50.98143582741615,0.4195535627219498
MAT-0104,2025-03-01,52.688311735009194,0.4195535627219498
MAT-0104,2025-04-01,53.50134214577132,0.4195535627219498
MAT-0104,2025-05-01,53.88861016325489,0.4195535627219498
MAT-0104,2025-06-01,54.073076224278445,0.4195535627219498
MAT-0104,2025-07-01,54.16094231735439,0.4195535627219498
MAT-0104,2025-08-01,54.20279527539768,0.4195535627219498
MAT-0104,2025-09-01,54.22273095292302,0.4195535627219498
MAT-0104,2025-10-01,54.23222684657009,0.4195535627219498
MAT-0104,2025-11-01,54.236749993377714,0.4195535627219498
MAT-0104,2025-12-01,54.23890448855254,0.4195535627219498
MAT-0324,2025-01-01,20.379947941260212,0.0222058559301249
MAT-0324,2025-02-01,21.973416765530573,0.0222058559301249
MAT-0324,2025-03-01,20.77006119740395,0.0222058559301249
MAT-0324,2025-04-01,21.678811090270166,0.0222058559301249
MAT-0324,2025-05-01,20.99254147083424,0.0222058559301249
MAT-0324,2025-06-01,21.51079846790006,0.0222058559301249
MAT-0324,2025-07-01,21.11942121994838,0.0222058559301249
MAT-0324,2025-08-01,21.41498143636892,0.0222058559301249
MAT-0324,2025-09-01,21.191780312676258,0.0222058559301249
MAT-0324,2025-10-01,21.360337306648617,0.0222058559301249
MAT-0324,2025-11-01,21.233046459062564,0.0222058559301249
MAT-0324,2025-12-01,21.329173943881333,0.0222058559301249
MAT-0150,2025-01-01,525.0167633743401,-0.9456236708022461
MAT-0150,2025-02-01,487.0175076988255,-0.9456236708022461
MAT-0150,2025-03-01,497.1549427098857,-0.9456236708022461
MAT-0150,2025-04-01,494.4504795098423,-0.9456236708022461
MAT-0150,2025-05-01,495.1719757455675,-0.9456236708022461
MAT-0150,2025-06-01,494.9794951016611,-0.9456236708022461
MAT-0150,2025-07-01,495.0308450553326,-0.9456236708022461
MAT-0150,2025-08-01,495.0171459233651,-0.9456236708022461
MAT-0150,2025-09-01,495.0208005754776,-0.9456236708022461
MAT-0150,2025-10-01,495.0198255880043,-0.9456236708022461
MAT-0150,2025-11-01,495.02008569499776,-0.9456236708022461
MAT-0150,2025-12-01,495.02001630369796,-0.9456236708022461
MAT-0332,2024-08-01,885.6673682037454,0.8932919492695255
MAT-0332,2024-09-01,907.8477712355124,0.8932919492695255
MAT-0332,2024-10-01,908.4032697909194,0.8932919492695255
MAT-0332,2024-11-01,908.4171820108469,0.8932919492695255
MAT-0332,2024-12-01,908.4175304363494,0.8932919492695255
MAT-0332,2025-01-01,908.4175391625147,0.8932919492695255
MAT-0332,2025-02-01,908.4175393810577,0.8932919492695255
MAT-0332,2025-03-01,908.4175393865311,0.8932919492695255
MAT-0332,2025-04-01,908.4175393866682,0.8932919492695255
MAT-0332,2025-05-01,908.4175393866716,0.8932919492695255
MAT-0332,2025-06-01,908.4175393866717,0.8932919492695255
MAT-0332,2025-07-01,908.4175393866717,0.8932919492695255
MAT-0200,2024-04-01,0.00023613782292963847,0.012542953428424174
MAT-0200,2024-05-01,0.5996852598804393,0.012542953428424174
MAT-0200,2024-06-01,0.0005507127752485408,0.012542953428424174
MAT-0200,2024-07-01,0.5993708500086868,0.012542953428424174
MAT-0200,2024-08-01,0.0008649576530643799,0.012542953428424174
MAT-0200,2024-09-01,0.5990567700382231,0.012542953428424174
MAT-0200,2024-10-01,0.001178872802715003,0.012542953428424174
MAT-0200,2024-11-01,0.5987430196228921,0.012542953428424174
MAT-0200,2024-12-01,0.0014924585701746595,0.012542953428424174
MAT-0200,2025-01-01,0.598429598416901,0.012542953428424174
MAT-0200,2025-02-01,0.0018057153010546667,0.012542953428424174
MAT-0200,2025-03-01,0.5981165060748199,0.012542953428424174
MAT-0323,2025-01-01,182.346266478245,-1.7398920688396047
MAT-0323,2025-02-01,76.59048067523496,-1.7398920688396047
MAT-0323,2025-03-01,137.9730359900793,-1.7398920688396047
MAT-0323,2025-04-01,102.34549969624294,-1.7398920688396047
MAT-0323,2025-05-01,123.0243609110947,-1.7398920688396047
MAT-0323,2025-06-01,111.02197888792128,-1.7398920688396047
MAT-0323,2025-07-01,117.98837673417856,-1.7398920688396047
MAT-0323,2025-08-01,113.94495444861573,-1.7398920688396047
MAT-0323,2025-09-01,116.29182928123383,-1.7398920688396047
MAT-0323,2025-10-01,114.92966102598082,-1.7398920688396047
MAT-0323,2025-11-01,115.72028791831877,-1.7398920688396047
MAT-0323,2025-12-01,115.26139388633895,-1.7398920688396047
MAT-0151,2025-01-01,442.7793310364845,-0.46869562241509816
MAT-0151,2025-02-01,427.542484237856,-0.46869562241509816
MAT-0151,2025-03-01,429.5203580109883,-0.46869562241509816
MAT-0151,2025-04-01,429.263612982693,-0.46869562241509816
MAT-0151,2025-05-01,429.29694069574015,-0.46869562241509816
MAT-0151,2025-06-01,429.2926144719207,-0.46869562241509816
MAT-0151,2025-07-01,429.29317605298417,-0.46869562241509816
MAT-0151,2025-08-01,429.2931031549317,-0.46869562241509816
MAT-0151,2025-09-01,429.29311261772597,-0.46869562241509816
MAT-0151,2025-10-01,429.2931113893739,-0.46869562241509816
MAT-0151,2025-11-01,429.2931115488246,-0.46869562241509816
MAT-0151,2025-12-01,429.29311152812653,-0.46869562241509816
MAT-0149,2024-12-01,34.428965927287805,-5.0585311479627256e-09
MAT-0149,2025-01-01,34.428965795796394,-5.0585311479627256e-09
MAT-0149,2025-02-01,34.428965795779675,-5.0585311479627256e-09
MAT-0149,2025-03-01,34.428965795779675,-5.0585311479627256e-09
MAT-0149,2025-04-01,34.428965795779675,-5.0585311479627256e-09
MAT-0149,2025-05-01,34.428965795779675,-5.0585311479627256e-09
MAT-0149,2025-06-01,34.428965795779675,-5.0585311479627256e-09
MAT-0149,2025-07-01,34.428965795779675,-5.0585311479627256e-09
MAT-0149,2025-08-01,34.428965795779675,-5.0585311479627256e-09
MAT-0149,2025-09-01,34.428965795779675,-5.0585311479627256e-09
MAT-0149,2025-10-01,34.428965795779675,-5.0585311479627256e-09
MAT-0149,2025-11-01,34.428965795779675,-5.0585311479627256e-09
MAT-0357,2025-01-01,6.748058207379199,-0.0140082577418301
MAT-0357,2025-02-01,6.339180976710282,-0.0140082577418301
MAT-0357,2025-03-01,6.3659381841834835,-0.0140082577418301
MAT-0357,2025-04-01,6.364187174104999,-0.0140082577418301
MAT-0357,2025-05-01,6.364301761410046,-0.0140082577418301
MAT-0357,2025-06-01,6.364294262737914,-0.0140082577418301
MAT-0357,2025-07-01,6.364294753456181,-0.0140082577418301
MAT-0357,2025-08-01,6.3642947213432395,-0.0140082577418301
MAT-0357,2025-09-01,6.364294723444733,-0.0140082577418301
MAT-0357,2025-10-01,6.36429472330721,-0.0140082577418301
MAT-0357,2025-11-01,6.36429472331621,-0.0140082577418301
MAT-0357,2025-12-01,6.364294723315621,-0.0140082577418301
MAT-0256,2024-12-01,7.872037731698349,0.4768913238631741
MAT-0256,2025-01-01,42.42134417551065,0.4768913238631741
MAT-0256,2025-02-01,13.608568687835561,0.4768913238631741
MAT-0256,2025-03-01,37.6373008608906,0.4768913238631741
MAT-0256,2025-04-01,17.59827441960279,0.4768913238631741
MAT-0256,2025-05-01,34.31004172478462,0.4768913238631741
MAT-0256,2025-06-01,20.37307890471879,0.4768913238631741
MAT-0256,2025-07-01,31.99596289423374,0.4768913238631741
MAT-0256,2025-08-01,22.302930489840417,0.4768913238631741
MAT-0256,2025-09-01,30.386541861800772,0.4768913238631741
MAT-0256,2025-10-01,23.64512492572723,0.4768913238631741
MAT-0256,2025-11-01,29.267203995933432,0.4768913238631741
MAT-0352,2024-11-01,1.0924985767285638,-0.003319060290826846
MAT-0352,2024-12-01,0.9904572599860565,-0.003319060290826846
MAT-0352,2025-01-01,1.0002572075347906,-0.003319060290826846
MAT-0352,2025-02-01,0.9993160302252084,-0.003319060290826846
MAT-0352,2025-03-01,0.9994064199669562,-0.003319060290826846
MAT-0352,2025-04-01,0.9993977390251931,-0.003319060290826846
MAT-0352,2025-05-01,0.9993985727342893,-0.003319060290826846
MAT-0352,2025-06-01,0.9993984926656889,-0.003319060290826846
MAT-0352,2025-07-01,0.9993985003553985,-0.003319060290826846
MAT-0352,2025-08-01,0.9993984996168863,-0.003319060290826846
MAT-0352,2025-09-01,0.9993984996878122,-0.003319060290826846
MAT-0352,2025-10-01,0.9993984996810006,-0.003319060290826846
MAT-0295,2025-01-01,21.760776050735906,-0.05361860929273676
MAT-0295,2025-02-01,20.960188936197717,-0.05361860929273676
MAT-0295,2025-03-01,20.745772171564752,-0.05361860929273676
MAT-0295,2025-04-01,20.688346129950045,-0.05361860929273676
MAT-0295,2025-05-01,20.67296603473604,-0.05361860929273676
MAT-0295,2025-06-01,20.66884686994354,-0.05361860929273676
MAT-0295,2025-07-01,20.667743657099166,-0.05361860929273676
MAT-0295,2025-08-01,20.667448189779623,-0.05361860929273676
MAT-0295,2025-09-01,20.667369056421666,-0.05361860929273676
MAT-0295,2025-10-01,20.66734786257745,-0.05361860929273676
MAT-0295,2025-11-01,20.66734218634881,-0.05361860929273676
MAT-0295,2025-12-01,20.667340666116274,-0.05361860929273676
MAT-0416,2025-01-01,502.7424573217806,-0.3269946083315247
MAT-0416,2025-02-01,480.5299985927785,-0.3269946083315247
MAT-0416,2025-03-01,495.72420819319217,-0.3269946083315247
MAT-0416,2025-04-01,485.33076151545583,-0.3269946083315247
MAT-0416,2025-05-01,492.4402944680622,-0.3269946083315247
MAT-0416,2025-06-01,487.5770897611512,-0.3269946083315247
MAT-0416,2025-07-01,490.903716162489,-0.3269946083315247
MAT-0416,2025-08-01,488.6281707390461,-0.3269946083315247
MAT-0416,2025-09-01,490.1847347620063,-0.3269946083315247
MAT-0416,2025-10-01,489.1199827545916,-0.3269946083315247
MAT-0416,2025-11-01,489.8483156856956,-0.3269946083315247
MAT-0416,2025-12-01,489.35010684942534,-0.3269946083315247
MAT-0050,2024-12-01,65.8219796075812,-0.06699231752868669
MAT-0050,2025-01-01,63.98669768631545,-0.06699231752868669
MAT-0050,2025-02-01,64.04014348017179,-0.06699231752868669
MAT-0050,2025-03-01,64.03858706922051,-0.06699231752868669
MAT-0050,2025-04-01,64.03863239392943,-0.06699231752868669
MAT-0050,2025-05-01,64.03863107401503,-0.06699231752868669
MAT-0050,2025-06-01,64.03863111245265,-0.06699231752868669
MAT-0050,2025-07-01,64.0386311113333,-0.06699231752868669
MAT-0050,2025-08-01,64.0386311113659,-0.06699231752868669
MAT-0050,2025-09-01,64.03863111136495,-0.06699231752868669
MAT-0050,2025-10-01,64.03863111136498,-0.06699231752868669
MAT-0050,2025-11-01,64.03863111136498,-0.06699231752868669
MAT-0178,2025-01-01,111.53881718306255,-0.08258294470273762
MAT-0178,2025-02-01,107.38009670930104,-0.08258294470273762
MAT-0178,2025-03-01,109.16513978030842,-0.08258294470273762
MAT-0178,2025-04-01,108.39894768217266,-0.08258294470273762
MAT-0178,2025-05-01,108.72781948408071,-0.08258294470273762
MAT-0178,2025-06-01,108.58665819782703,-0.08258294470273762
MAT-0178,2025-07-01,108.64724870337109,-0.08258294470273762
MAT-0178,2025-08-01,108.62124150650065,-0.08258294470273762
MAT-0178,2025-09-01,108.63240454735968,-0.08258294470273762
MAT-0178,2025-10-01,108.62761304745905,-0.08258294470273762
MAT-0178,2025-11-01,108.62966969775601,-0.08258294470273762
MAT-0178,2025-12-01,108.62878692398336,-0.08258294470273762
MAT-0114,2025-01-01,1.630473717890239,0.03613346950191179
MAT-0114,2025-02-01,4.239839021373234,0.03613346950191179
MAT-0114,2025-03-01,2.0466582690447934,0.03613346950191179
MAT-0114,2025-04-01,3.89003443640759,0.03613346950191179
MAT-0114,2025-05-01,2.340670258013469,0.03613346950191179
MAT-0114,2025-06-01,3.6429163214011586,0.03613346950191179
MAT-0114,2025-07-01,2.548373906352918,0.03613346950191179
MAT-0114,2025-08-01,3.468340671484136,0.03613346950191179
MAT-0114,2025-09-01,2.6951053566071916,0.03613346950191179
MAT-0114,2025-10-01,3.3450123693758185,0.03613346950191179
MAT-0114,2025-11-01,2.798763230052611,0.03613346950191179
MAT-0114,2025-12-01,3.2578875606860063,0.03613346950191179
MAT-0057,2025-01-01,17.688639020374662,-0.01636899228127246
MAT-0057,2025-02-01,17.22952293123835,-0.01636899228127246
MAT-0057,2025-03-01,17.249024700416363,-0.01636899228127246
MAT-0057,2025-04-01,17.248196328224513,-0.01636899228127246
MAT-0057,2025-05-01,17.248231514800764,-0.01636899228127246
MAT-0057,2025-06-01,17.248230020188608,-0.01636899228127246
MAT-0057,2025-07-01,17.24823008367491,-0.01636899228127246
MAT-0057,2025-08-01,17.248230080978214,-0.01636899228127246
MAT-0057,2025-09-01,17.24823008109276,-0.01636899228127246
MAT-0057,2025-10-01,17.248230081087893,-0.01636899228127246
MAT-0057,2025-11-01,17.2482300810881,-0.01636899228127246
MAT-0057,2025-12-01,17.248230081088092,-0.01636899228127246
MAT-0338,2025-01-01,23.88598364182459,-0.07496418661035084
MAT-0338,2025-02-01,22.791912363364876,-0.07496418661035084
MAT-0338,2025-03-01,22.488416674289127,-0.07496418661035084
MAT-0338,2025-04-01,22.404226882361456,-0.07496418661035084
MAT-0338,2025-05-01,22.38087260973106,-0.07496418661035084
MAT-0338,2025-06-01,22.374394127748786,-0.07496418661035084
MAT-0338,2025-07-01,22.372596994973176,-0.07496418661035084
MAT-0338,2025-08-01,22.37209846982145,-0.07496418661035084
MAT-0338,2025-09-01,22.371960178800176,-0.07496418661035084
MAT-0338,2025-10-01,22.371921816830877,-0.07496418661035084
MAT-0338,2025-11-01,22.371911175209497,-0.07496418661035084
MAT-0338,2025-12-01,22.37190822322065,-0.07496418661035084
MAT-0322,2024-11-01,-8.923761049807155,0.3561899083710925
MAT-0322,2024-12-01,16.707523586087444,0.3561899083710925
MAT-0322,2025-01-01,-2.784744683776921,0.3561899083710925
MAT-0322,2025-02-01,12.03887916893755,0.3561899083710925
MAT-0322,2025-03-01,0.765700435475841,0.3561899083710925
MAT-0322,2025-04-01,9.338810494073414,0.3561899083710925
MAT-0322,2025-05-01,2.8190685637281447,0.3561899083710925
MAT-0322,2025-06-01,7.777249964382617,0.3561899083710925
MAT-0322,2025-07-01,4.006615625717304,0.3561899083710925
MAT-0322,2025-08-01,6.874135421190154,0.3561899083710925
MAT-0322,2025-09-01,4.693422830443627,0.3561899083710925
MAT-0322,2025-10-01,6.35182721563681,0.3561899083710925
MAT-0234,2025-01-01,391.7827774688296,5.073056283857335
MAT-0234,2025-02-01,474.424666647147,5.073056283857335
MAT-0234,2025-03-01,493.4553291059126,5.073056283857335
MAT-0234,2025-04-01,497.8376843160896,5.073056283857335
MAT-0234,2025-05-01,498.84684714632624,5.073056283857335
MAT-0234,2025-06-01,499.07923579788195,5.073056283857335
MAT-0234,2025-07-01,499.1327499422339,5.073056283857335
MAT-0234,2025-08-01,499.14507310701214,5.073056283857335
MAT-0234,2025-09-01,499.147910868729,5.073056283857335
MAT-0234,2025-10-01,499.14856434465884,5.073056283857335
MAT-0234,2025-11-01,499.1487148262121,5.073056283857335
MAT-0234,2025-12-01,499.14874947890064,5.073056283857335
MAT-0085,2025-01-01,139.1721843926072,1.2381643921860264
MAT-0085,2025-02-01,192.56227480244678,1.2381643921860264
MAT-0085,2025-03-01,175.71213257098157,1.2381643921860264
MAT-0085,2025-04-01,181.03010995294682,1.2381643921860264
MAT-0085,2025-05-01,179.3517334118703,1.2381643921860264
MAT-0085,2025-06-01,179.8814362690485,1.2381643921860264
MAT-0085,2025-07-01,179.71425976840294,1.2381643921860264
MAT-0085,2025-08-01,179.76702139124367,1.2381643921860264
MAT-0085,2025-09-01,179.75036959608084,1.2381643921860264
MAT-0085,2025-10-01,179.7556249742746,1.2381643921860264
MAT-0085,2025-11-01,179.75396635430664,1.2381643921860264
MAT-0085,2025-12-01,179.75448982190434,1.2381643921860264
MAT-0383,2024-12-01,2.5578123233258623,0.1909967584335174
MAT-0383,2025-01-01,15.513305325146954,0.1909967584335174
MAT-0383,2025-02-01,6.67107903494502,0.1909967584335174
MAT-0383,2025-03-01,12.705968309799182,0.1909967584335174
MAT-0383,2025-04-01,8.587108718962126,0.1909967584335174
